__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2023-09-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,104.41
HiringLabSectoralPosting,2023-09-06,US,United States,techinfo,IT Systems & Solutions,NEW,106.33
HiringLabSectoralPosting,2023-09-06,US,United States,techsoftware,Software Development,NEW,91.03
HiringLabSectoralPosting,2023-09-07,US,United States,math,Data & Analytics,NEW,103.66
HiringLabSectoralPosting,2023-09-07,US,United States,project,Project Management,NEW,145.34
HiringLabSectoralPosting,2023-09-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,103.16
HiringLabSectoralPosting,2023-09-07,US,United States,techinfo,IT Systems & Solutions,NEW,104.91
HiringLabSectoralPosting,2023-09-07,US,United States,techsoftware,Software Development,NEW,90.62
HiringLabSectoralPosting,2023-09-08,US,United States,math,Data & Analytics,NEW,103.47
HiringLabSectoralPosting,2023-09-08,US,United States,project,Project Management,NEW,144.12
HiringLabSectoralPosting,2023-09-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.95
HiringLabSectoralPosting,2023-09-08,US,United States,techinfo,IT Systems & Solutions,NEW,104.01
HiringLabSectoralPosting,2023-09-08,US,United States,techsoftware,Software Development,NEW,90.75
HiringLabSectoralPosting,2023-09-09,US,United States,math,Data & Analytics,NEW,102.14
HiringLabSectoralPosting,2023-09-09,US,United States,project,Project Management,NEW,143.32
HiringLabSectoralPosting,2023-09-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,100.47
HiringLabSectoralPosting,2023-09-09,US,United States,techinfo,IT Systems & Solutions,NEW,103.81
HiringLabSectoralPosting,2023-09-09,US,United States,techsoftware,Software Development,NEW,91.09
HiringLabSectoralPosting,2023-09-10,US,United States,math,Data & Analytics,NEW,98.59
HiringLabSectoralPosting,2023-09-10,US,United States,project,Project Management,NEW,140.22
HiringLabSectoralPosting,2023-09-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,96.97
HiringLabSectoralPosting,2023-09-10,US,United States,techinfo,IT Systems & Solutions,NEW,102.41
HiringLabSectoralPosting,2023-09-10,US,United States,techsoftware,Software Development,NEW,89.63
HiringLabSectoralPosting,2023-09-11,US,United States,math,Data & Analytics,NEW,94.51
HiringLabSectoralPosting,2023-09-11,US,United States,project,Project Management,NEW,138
HiringLabSectoralPosting,2023-09-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,94.83
HiringLabSectoralPosting,2023-09-11,US,United States,techinfo,IT Systems & Solutions,NEW,100.6
HiringLabSectoralPosting,2023-09-11,US,United States,techsoftware,Software Development,NEW,87.76
HiringLabSectoralPosting,2023-09-12,US,United States,math,Data & Analytics,NEW,94.07
HiringLabSectoralPosting,2023-09-12,US,United States,project,Project Management,NEW,138.26
HiringLabSectoralPosting,2023-09-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,95.48
HiringLabSectoralPosting,2023-09-12,US,United States,techinfo,IT Systems & Solutions,NEW,102.24
HiringLabSectoralPosting,2023-09-12,US,United States,techsoftware,Software Development,NEW,87.95
HiringLabSectoralPosting,2023-09-13,US,United States,math,Data & Analytics,NEW,94.86
HiringLabSectoralPosting,2023-09-13,US,United States,project,Project Management,NEW,139.91
HiringLabSectoralPosting,2023-09-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,97.08
HiringLabSectoralPosting,2023-09-13,US,United States,techinfo,IT Systems & Solutions,NEW,105.13
HiringLabSectoralPosting,2023-09-13,US,United States,techsoftware,Software Development,NEW,88.79
HiringLabSectoralPosting,2023-09-14,US,United States,math,Data & Analytics,NEW,95.03
HiringLabSectoralPosting,2023-09-14,US,United States,project,Project Management,NEW,141.16
HiringLabSectoralPosting,2023-09-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,97.12
HiringLabSectoralPosting,2023-09-14,US,United States,techinfo,IT Systems & Solutions,NEW,107.13
HiringLabSectoralPosting,2023-09-14,US,United States,techsoftware,Software Development,NEW,89.06
HiringLabSectoralPosting,2023-09-15,US,United States,math,Data & Analytics,NEW,95.31
HiringLabSectoralPosting,2023-09-15,US,United States,project,Project Management,NEW,141.65
HiringLabSectoralPosting,2023-09-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,97.7
HiringLabSectoralPosting,2023-09-15,US,United States,techinfo,IT Systems & Solutions,NEW,107.97
HiringLabSectoralPosting,2023-09-15,US,United States,techsoftware,Software Development,NEW,89.21
HiringLabSectoralPosting,2023-09-16,US,United States,math,Data & Analytics,NEW,95.86
HiringLabSectoralPosting,2023-09-16,US,United States,project,Project Management,NEW,142.24
HiringLabSectoralPosting,2023-09-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,98.87
HiringLabSectoralPosting,2023-09-16,US,United States,techinfo,IT Systems & Solutions,NEW,107.33
HiringLabSectoralPosting,2023-09-16,US,United States,techsoftware,Software Development,NEW,88.74
HiringLabSectoralPosting,2023-09-17,US,United States,math,Data & Analytics,NEW,96.26
HiringLabSectoralPosting,2023-09-17,US,United States,project,Project Management,NEW,141.89
HiringLabSectoralPosting,2023-09-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,100.83
HiringLabSectoralPosting,2023-09-17,US,United States,techinfo,IT Systems & Solutions,NEW,107.17
HiringLabSectoralPosting,2023-09-17,US,United States,techsoftware,Software Development,NEW,88.75
HiringLabSectoralPosting,2023-09-18,US,United States,math,Data & Analytics,NEW,97.31
HiringLabSectoralPosting,2023-09-18,US,United States,project,Project Management,NEW,140.92
HiringLabSectoralPosting,2023-09-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.62
HiringLabSectoralPosting,2023-09-18,US,United States,techinfo,IT Systems & Solutions,NEW,107.48
HiringLabSectoralPosting,2023-09-18,US,United States,techsoftware,Software Development,NEW,88.77
HiringLabSectoralPosting,2023-09-19,US,United States,math,Data & Analytics,NEW,96.4
HiringLabSectoralPosting,2023-09-19,US,United States,project,Project Management,NEW,139.77
HiringLabSectoralPosting,2023-09-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.15
HiringLabSectoralPosting,2023-09-19,US,United States,techinfo,IT Systems & Solutions,NEW,105.71
HiringLabSectoralPosting,2023-09-19,US,United States,techsoftware,Software Development,NEW,87.76
HiringLabSectoralPosting,2023-09-20,US,United States,math,Data & Analytics,NEW,94.64
HiringLabSectoralPosting,2023-09-20,US,United States,project,Project Management,NEW,137.82
HiringLabSectoralPosting,2023-09-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.11
HiringLabSectoralPosting,2023-09-20,US,United States,techinfo,IT Systems & Solutions,NEW,103.27
HiringLabSectoralPosting,2023-09-20,US,United States,techsoftware,Software Development,NEW,86.6
HiringLabSectoralPosting,2023-09-21,US,United States,math,Data & Analytics,NEW,94.08
HiringLabSectoralPosting,2023-09-21,US,United States,project,Project Management,NEW,136.79
HiringLabSectoralPosting,2023-09-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.87
HiringLabSectoralPosting,2023-09-21,US,United States,techinfo,IT Systems & Solutions,NEW,101.42
HiringLabSectoralPosting,2023-09-21,US,United States,techsoftware,Software Development,NEW,86.1
HiringLabSectoralPosting,2023-09-22,US,United States,math,Data & Analytics,NEW,93.62
HiringLabSectoralPosting,2023-09-22,US,United States,project,Project Management,NEW,136.51
HiringLabSectoralPosting,2023-09-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,102.38
HiringLabSectoralPosting,2023-09-22,US,United States,techinfo,IT Systems & Solutions,NEW,100.27
HiringLabSectoralPosting,2023-09-22,US,United States,techsoftware,Software Development,NEW,84.96
HiringLabSectoralPosting,2023-09-23,US,United States,math,Data & Analytics,NEW,92.41
HiringLabSectoralPosting,2023-09-23,US,United States,project,Project Management,NEW,135.4
HiringLabSectoralPosting,2023-09-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,102.77
HiringLabSectoralPosting,2023-09-23,US,United States,techinfo,IT Systems & Solutions,NEW,99.79
HiringLabSectoralPosting,2023-09-23,US,United States,techsoftware,Software Development,NEW,84.12
HiringLabSectoralPosting,2023-09-24,US,United States,math,Data & Analytics,NEW,91.89
HiringLabSectoralPosting,2023-09-24,US,United States,project,Project Management,NEW,134.75
HiringLabSectoralPosting,2023-09-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,103.21
HiringLabSectoralPosting,2023-09-24,US,United States,techinfo,IT Systems & Solutions,NEW,99.69
HiringLabSectoralPosting,2023-09-24,US,United States,techsoftware,Software Development,NEW,83.47
HiringLabSectoralPosting,2023-09-25,US,United States,math,Data & Analytics,NEW,91.69
HiringLabSectoralPosting,2023-09-25,US,United States,project,Project Management,NEW,134.39
HiringLabSectoralPosting,2023-09-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,103.8
HiringLabSectoralPosting,2023-09-25,US,United States,techinfo,IT Systems & Solutions,NEW,99.54
HiringLabSectoralPosting,2023-09-25,US,United States,techsoftware,Software Development,NEW,83.27
HiringLabSectoralPosting,2023-09-26,US,United States,math,Data & Analytics,NEW,92.25
HiringLabSectoralPosting,2023-09-26,US,United States,project,Project Management,NEW,134.63
HiringLabSectoralPosting,2023-09-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,104.62
HiringLabSectoralPosting,2023-09-26,US,United States,techinfo,IT Systems & Solutions,NEW,99.81
HiringLabSectoralPosting,2023-09-26,US,United States,techsoftware,Software Development,NEW,83.35
HiringLabSectoralPosting,2023-09-27,US,United States,math,Data & Analytics,NEW,93.6
HiringLabSectoralPosting,2023-09-27,US,United States,project,Project Management,NEW,135.22
HiringLabSectoralPosting,2023-09-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,104.7
HiringLabSectoralPosting,2023-09-27,US,United States,techinfo,IT Systems & Solutions,NEW,100.25
HiringLabSectoralPosting,2023-09-27,US,United States,techsoftware,Software Development,NEW,83.64
HiringLabSectoralPosting,2023-09-28,US,United States,math,Data & Analytics,NEW,94.11
HiringLabSectoralPosting,2023-09-28,US,United States,project,Project Management,NEW,135.35
HiringLabSectoralPosting,2023-09-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,104.52
HiringLabSectoralPosting,2023-09-28,US,United States,techinfo,IT Systems & Solutions,NEW,100.36
HiringLabSectoralPosting,2023-09-28,US,United States,techsoftware,Software Development,NEW,83.62
HiringLabSectoralPosting,2023-09-29,US,United States,math,Data & Analytics,NEW,95.13
HiringLabSectoralPosting,2023-09-29,US,United States,project,Project Management,NEW,135.07
HiringLabSectoralPosting,2023-09-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,103.77
HiringLabSectoralPosting,2023-09-29,US,United States,techinfo,IT Systems & Solutions,NEW,99.83
HiringLabSectoralPosting,2023-09-29,US,United States,techsoftware,Software Development,NEW,83.8
HiringLabSectoralPosting,2023-09-30,US,United States,math,Data & Analytics,NEW,96.54
HiringLabSectoralPosting,2023-09-30,US,United States,project,Project Management,NEW,135.44
HiringLabSectoralPosting,2023-09-30,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,103.16
HiringLabSectoralPosting,2023-09-30,US,United States,techinfo,IT Systems & Solutions,NEW,100.09
HiringLabSectoralPosting,2023-09-30,US,United States,techsoftware,Software Development,NEW,84.48
HiringLabSectoralPosting,2023-10-01,US,United States,math,Data & Analytics,NEW,97.71
HiringLabSectoralPosting,2023-10-01,US,United States,project,Project Management,NEW,135.86
HiringLabSectoralPosting,2023-10-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,102.46
HiringLabSectoralPosting,2023-10-01,US,United States,techinfo,IT Systems & Solutions,NEW,100.05
HiringLabSectoralPosting,2023-10-01,US,United States,techsoftware,Software Development,NEW,85.55
HiringLabSectoralPosting,2023-10-02,US,United States,math,Data & Analytics,NEW,98.65
HiringLabSectoralPosting,2023-10-02,US,United States,project,Project Management,NEW,135.99
HiringLabSectoralPosting,2023-10-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.83
HiringLabSectoralPosting,2023-10-02,US,United States,techinfo,IT Systems & Solutions,NEW,99.9
HiringLabSectoralPosting,2023-10-02,US,United States,techsoftware,Software Development,NEW,86.35
HiringLabSectoralPosting,2023-10-03,US,United States,math,Data & Analytics,NEW,99.22
HiringLabSectoralPosting,2023-10-03,US,United States,project,Project Management,NEW,136.59
HiringLabSectoralPosting,2023-10-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.28
HiringLabSectoralPosting,2023-10-03,US,United States,techinfo,IT Systems & Solutions,NEW,100.2
HiringLabSectoralPosting,2023-10-03,US,United States,techsoftware,Software Development,NEW,86.94
HiringLabSectoralPosting,2023-10-04,US,United States,math,Data & Analytics,NEW,99.32
HiringLabSectoralPosting,2023-10-04,US,United States,project,Project Management,NEW,136.67
HiringLabSectoralPosting,2023-10-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.14
HiringLabSectoralPosting,2023-10-04,US,United States,techinfo,IT Systems & Solutions,NEW,100.3
HiringLabSectoralPosting,2023-10-04,US,United States,techsoftware,Software Development,NEW,87.14
HiringLabSectoralPosting,2023-10-05,US,United States,math,Data & Analytics,NEW,99.03
HiringLabSectoralPosting,2023-10-05,US,United States,project,Project Management,NEW,136.69
HiringLabSectoralPosting,2023-10-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.14
HiringLabSectoralPosting,2023-10-05,US,United States,techinfo,IT Systems & Solutions,NEW,100.46
HiringLabSectoralPosting,2023-10-05,US,United States,techsoftware,Software Development,NEW,87.58
HiringLabSectoralPosting,2023-10-06,US,United States,math,Data & Analytics,NEW,97.9
HiringLabSectoralPosting,2023-10-06,US,United States,project,Project Management,NEW,137.09
HiringLabSectoralPosting,2023-10-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.18
HiringLabSectoralPosting,2023-10-06,US,United States,techinfo,IT Systems & Solutions,NEW,101.29
HiringLabSectoralPosting,2023-10-06,US,United States,techsoftware,Software Development,NEW,88.52
HiringLabSectoralPosting,2023-10-07,US,United States,math,Data & Analytics,NEW,96.87
HiringLabSectoralPosting,2023-10-07,US,United States,project,Project Management,NEW,137.32
HiringLabSectoralPosting,2023-10-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,101.55
HiringLabSectoralPosting,2023-10-07,US,United States,techinfo,IT Systems & Solutions,NEW,101.21
HiringLabSectoralPosting,2023-10-07,US,United States,techsoftware,Software Development,NEW,89.6
HiringLabSectoralPosting,2023-10-08,US,United States,math,Data & Analytics,NEW,95.83
